番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
399,"2024年05月13日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2017/03","DBA-NSP170G","シエンタ","56,200 Km","2NR","燃料装置","１０日前","車庫が燃料くさいので、車両を確認したところ、車台下部に燃料が垂れていた。ディーラーに搬送して確認したところ、燃料タンクからの漏れであるが外傷はなく原因は不明と告げられた。"
400,"2024年05月13日","群馬県","ＨＰ","ニッサン","2017/12","DAA-GFC27","セレナ","62,320 Km","MR20-SM24","制動装置","２０２４年５月","パーキングブレーキマークが点滅し、消えなくなった。走行は出来るが、オートブレーキや走行支援機能が使えない。"
401,"2024年05月13日","千葉県","ＨＰ","ニッサン","2023/05","6AA-GC28","セレナ","","HR14-EM57","その他","納車後","メーカーオプションのドライブレコーダーがエンジンと連動しておらず、納車日以降の映像が、常時録画、イベント録画ともに全く記録されていなかった。"
402,"2024年05月13日","埼玉県","ＨＰ","日野","2016/05","TKG-XZC605M","日野デュトロ","231,400 Km","N04C","制動装置","２０２４年５月２日","電動パーキングブレーキの警告灯が点灯していたので消そうと作業していたら、突然動かなくなり、動作不能になった。"
403,"2024年05月13日","東京都","ＨＰ","ダイハツ","2022/08","6BA-LA650S","タント","5,097 Km","KF","動力伝達","２０２４年５月４月","シフトをバックに入れたが、車が前進した。数回試したが、同じ現象が起き、バックギア時は、シフトの状態、バック音、モニタの映像を確認して、全てバック状態であった。この時、スマートアシスト警告灯、エンジン警告灯、パワーステアリング警告灯が点灯していた。"
404,"2024年05月13日","栃木県","ＨＰ","スズキ","2019/05","DAA-MK53S","スペーシア","34,800 Km","R06A-WA05A","電気装置","２０２４年５月１３日","アクセルペタルを少し踏み込むとＩＳＧ発電機のベルトテンショナーからギイギイというような異音が発生した。"
405,"2024年05月13日","埼玉県","ＨＰ","トヨタ","2014/01","DAA-NHP10","アクア","104,973 Km","1NZ-1LM","保安灯火","１０万ｋｍほど","運転席側ウインドウガラスのＵＶ加工が剥がれ、窓が擦りガラスの様になり、視界不良になった。"
406,"2024年05月13日","千葉県","ＨＰ","マツダ","2018/07","3DA-GJ2FP","アテンザ","73,000 Km","SH","エンジン","２０２４年５月４日","高速道路の渋滞でエアコンが効かなくなり、水温計が１３０度弱の高温を示した。その後、水温高温異常が示され、車を直ちに停止するよう車のナビゲーションに警告が表示されたため、路側帯に車を停止させ、レッカー車で修理工場に運んだ。工場で確認したところ、冷却電動ファンのコントローラーの不具合により関連部品一式交換が必要と診断された。"
407,"2024年05月13日","富山県","ＨＰ","スズキ","","DBA-MH22S","ワゴンＲ","","K6A","走行装置","２０２４年５月","走行中曲がる時にタイヤから異音がした。時々焦げ臭くなる。"
408,"2024年05月13日","静岡県","ＨＰ","ホンダ","2018/03","DBA-JF3","Ｎ－ＢＯＸ","53,800 Km","S07B","エンジン","２０２４年４月","高速走行中エンジンマークが点灯し、出力がダウンした。"
409,"2024年05月12日","三重県","ＨＰ","レクサス","2023/11","6LA-AALH16","ＲＸ４５０ｈ＋","","A25A-5NM-4NM","その他","２０２４年５月１１日","取扱説明書で燃料が残り８．５リットル以下になると「給油して下さい」の警告が表示されるとされているが、実際に「給油して下さい」の警告後に給油したところ、５５リットルのタンクに対し、３５リットルしか入らなかった。計算上２０リットル残っていることになるが、給油直前の航続可能距離は３０ｋｍと表示されていた。"
410,"2024年05月12日","千葉県","ＨＰ","ニッサン","2017/03","DBA-GC27","セレナ","21,173 Km","MR20-SM24","燃料装置","２０２４年５月","アイドリング中にカタカタと異音がなり、アイドリングストップシステム異常警告が表示された。ディーラーで確認した結果、インジェクター４つのうち１つ（＃３）に噴射異常があり交換が必要と診断された。"
411,"2024年05月12日","福岡県","ＨＰ","トヨタ","2011/08","DBA-NCP131","ヴィッツ","108,000 Km","1NZ","保安灯火","２０２０年頃","運転席側サイドガラスのＵＶカットコーティングの劣化により、細かいラメ状の粒々が拡散しており、視界の妨げとなっている。"
412,"2024年05月12日","広島県","ＨＰ","ホンダ","2019/10","6BA-JF3","Ｎ－ＢＯＸ","12,870 Km","S07B","保安灯火","２０２４年５月１１日","エンジンを始動し、左リヤドアの窓ガラスを運転席のパワーウィンドウスイッチを使用して下げようとしたところ、１０ｃｍ程度しか下がらなかったため、今度はウィンドウを上げようとスイッチを押したところ「バキッ」と言う音が生じ、窓が上げ下げできなくなった。"
413,"2024年05月12日","愛知県","文書","ＵＤトラックス","2011/01","BDG-MK36D","コンドル","1,156,801 Km","J07E","燃料装置","","走行中、エンジンが急に回らなくなり減速してしまった。"
414,"2024年05月11日","宮城県","ＨＰ","マツダ","2019/03","3DA-KF2P","ＣＸ－５","50,000 Km","SH","保安灯火","２０２４年４月","助手席側フロントガラスについてワイパー下先端部（熱線部）よりひび割れが発生した。飛び石の当たる箇所でもなく、また外傷と思われる箇所も飛び石等の衝突を受けた形跡がなく触っても欠け等の判別ができない。"
415,"2024年05月11日","兵庫県","ＨＰ","ＢＭＷ","2020/08","3DA-JF20","ＢＭＷ　５２３ｄ","48,500 Km","B47D20B","エンジン","２０２３年５月２日","走行中エネルギー供給のエラーメッセージが出て、その後走行出来なくなった。ディーラーで確認した結果、バイブレーションダンパーの破損と診断された。"
416,"2024年05月11日","東京都","ＨＰ","ＢＭＷ","2017/09","LDA-JC20","ＢＭＷ　５２３ｄ","32,678 Km","B47D20A","保安灯火","２０２４年５月１１日","ヘッドライトオートの状態で日中ヘッドライトがＯＮ・ＯＦＦを繰り返す。"
417,"2024年05月11日","東京都","ＨＰ","ジープ","2016/03","ABA-BU24","レネゲード","25,000 Km","6","エンジン","２０２１年７月に初回発生以降複数回","停車中あるいはクリープ現象でノロノロ走行からアクセルペダルを踏み込み、加速しようとした時に、突然エンストする。ギアのＤランプが点滅する。"
418,"2024年05月11日","埼玉県","ＨＰ","トヨタ","2024/03","6BA-MXUA80","ハリアー","","M20A","燃料装置","納車後約１ヶ月弱","ガソリンタンクに繋がるホースに亀裂があり、ガソリンが漏れていた。"
419,"2024年05月10日","徳島県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2021/10","3BA-JB74W","ジムニー","","K15B","その他","","燃料が十分残っている状態で走行中、ガソリンの警告灯がぼやっと点灯する。"
420,"2024年05月10日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2015/09","DBA-LA250S","キャスト","65,600 Km","KF","車枠・車体","","樹脂製リヤゲートの裏側に亀裂が入っている。"
421,"2024年05月10日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","","DBA-L275S","ミラ","","KF","車枠・車体","","リヤハッチの建付け不良により、左側において、ボディと１ｃｍくらいの段差が出来ている。"
422,"2024年05月10日","滋賀県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2004/08","CBA-L350S","タント","208,000 Km","EF","エンジン","２０２４年４月２７日","エンジンランプが点いてエンストした。ディーラーで確認したところ、エンジンオイルが漏れており、点火プラグも２本ダメになっていると診断された。"
423,"2024年05月10日","和歌山県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2014/02","DAA-GM4","ＧＲＡＣＥ","","LEB-H1","保安灯火","２０２４年２月","ＡＧＣ製のＵＶカットガラス装着車で、前席左右の窓が白く曇った状態になった。"
424,"2024年05月10日","北海道","ﾌﾘｰﾀﾞｲｱﾙ","その他","","T20","ライドウ　ＬＥＤウインカーバルブ","","","装置その他","","ライドウ社製ＬＥＤウインカーをトヨタ・ソアラに装着し、４年ほど使用したところ、点滅不良が発生し、ハイフラッシャー状態になったため、点検した結果、右前に装着した当該バルブのカプラー部が焦げ熔けた感じで茶色くなっていた。"
425,"2024年05月10日","愛知県","ＨＰ","マツダ","2012/01","LDA-GJ2FW","アテンザ","66,000 Km","SH","エンジン","２０１４年頃（定かでない）","アクセルペダルの固着により、引っかかりのような踏み込みづらい症状が発生し、この固着を超える強いペダルの踏込み力が必要になった。ディーラーで確認したところ経年劣化であり部品の交換により解消するとの見解だった。"
426,"2024年05月10日","大阪府","ＨＰ","ホンダ","2014/12","DBA-JF1","Ｎ－ＢＯＸ","110,000 Km","S07A","動力伝達","昨年７月から","エンジンを始動したらバック音がなる。一度ミッション交換をしたがまた調子が悪くなった。"
427,"2024年05月10日","茨城県","ＨＰ","トヨタ","2017/03","DBA-AGH30W","アルファード","110,000 Km","2AR","動力伝達","２０２３年４月２０日","走行中に異音がしていたところ、ある日突然にエンジン警告灯が点灯した。ディーラーで確認した結果、ＣＶＴ異常のため交換が必要と診断された。"
428,"2024年05月09日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","日野","2023/09","2DG-FR1AHC","プロフィア","","A09C","エンジン","","走行中に警告が点きっぱなしになる。エンジンを再始動すると一旦表示は消えるが、１００～２００ｋｍ走ると、また再発する。"
429,"2024年05月09日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","アウディ","","3AA-F3DFY","アウディ　Ｑ３　３５Ｔ","","DFY-4450","その他","","カーナビが正常に作動しない。"
