番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
48,2021年05月28日,大阪,ＨＰ,ヤマハ,ＸＶＳ４００Ｃドラッグスタークラシック,2018年09月,"14,600 Km",EBL-VH02J,H602E,燃料装置,２０２１年２月,リコールで取替えした部品で燃料が漏れ、同じ部品を２度交換したが、それでもガソリンが漏れ出す。
49,2021年05月28日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,不明,不明,不明,不明,緩衝装置,不明,ショックアブソーバーが６万ｋｍで油漏れする。
50,2021年05月28日,山口,ＨＰ,スバル,フォレスター,2016年02月,"40,000 Km",DBAｰSJ5,FB20,制動装置,２０２１年５月,エンジン始動時にブレーキペダルが固くなっていて、強い力をかけないと踏み込めず、エンジンが始動しない。
51,2021年05月27日,長野,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2015年10月,"38,000 Km",DAA-MK42S,R06A-WA04A,その他,不明,エアコンが効かない。
52,2021年05月27日,石川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,2014年01月,"29,000 Km",DAA-NHP10,1NZ-1LM,動力伝達,不明,ブレーキペダルを踏んで急発進することが今までに３回あった。
53,2021年05月27日,神奈川,ＨＰ,ヤマハ,ＳＲ４００,2019年11月,不明,2BL-RH16J,H342E,エンジン,２０２０年８月１日～９月１日,４０ｋｍ／ｈで走行中、突然エンジンがストップした。
54,2021年05月27日,神奈川,ＨＰ,ニッサン,ノート,不明,"75,000 Km",DBA-E12,E12,エンジン,２０２１年１月２１日,インテークパイプの破損により、走行中にエンジンが停止し、ブレーキも効きが悪くなる。
55,2021年05月27日,千葉,電話,ＢＭＷ,３２０ｄ,2013年06月,"39,500 Km",LDA-3D20,N47D20C,制動装置,不明,一般道路を走行中にブレーキシステムの警告、衝突警告機能制限、走行安定性走行注意の警告と共にブレーキがだんだん効かなくなった。
56,2021年05月27日,千葉,ＨＰ,三菱,ふそうスーパーグレート,2019年08月,"113,500 Km",2PG-FS75HZ,6R20,動力伝達,２０２０年８月,走行中に突然オートマチックトランスミッションが壊れ走行できなくなった。車検時に修理してもらうも、そこから変速時にニュートラルに入るようになり、スムーズな変速が出来なくなった。
57,2021年05月27日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2017年12月,"2,000 Km",DBA-VMG,FA20,保安灯火,不明,前照灯の反射板が溶けている。
58,2021年05月27日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ＭＩＮＩ,2014年04月,"80,000 Km",LDA-XD20F,不明,エンジン,不明,タイミングチェーンが伸びた。
59,2021年05月27日,栃木,ＨＰ,三菱,デリカＤ５,2013年09月,"59,000 Km",DBA-CV5W,4B12,エンジン,２０２０年５月２６日,オートテンショナーの不良により、補機ベルトが外れたため、交差点でいきなりパワーステアリングが効かなくなり、その後オーバーヒートの表示が出て自走不可能になった。
60,2021年05月27日,栃木,ＨＰ,ニッサン,セレナ,2013年01月,"75,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年３月,オルタネーターの不良により、アイドリング・低速時、エンジンから異音がする。
61,2021年05月27日,鳥取,ＨＰ,ホンダ,ＳＨＵＴＴＬＥハイブリッド,2017年02月,"77,141 Km",DAA-GP7,LEB-H1,その他,２０２１年５月初旬,コンデンサーの不良により、エアコンが効かなくなった。
62,2021年05月27日,福岡,ＨＰ,ボルボ,Ｖ４０　Ｄ４,2017年12月,"16,200 Km",LDA-MD4204T,D4204T,その他,３年半で３回,ブライドスポットインフォメーションシステムが故障し、メーターパネルに警告表示が出る。この３年半で３回故障（左が２回、右が１回）している。
63,2021年05月27日,福岡,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2020年03月,"4,681 Km",6BA-JF3,S07B,制動装置,２０２１年４月８日,立体駐車場（自走式）を走行中、角を曲がらずに直進し、壁（車止めＨ鋼）に激突した。この際にＣＭＢＳが作動しなかった。また、シートベルトは着用していたが、衝突の衝撃で運転者及び助手席搭乗者とも肋骨多数骨折した。
64,2021年05月27日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフトゥーラン,2020年06月,300 Km,LDA-1TDFG,DFG,エンジン,不明,アイドリングストップからの発進時にエンストし、再始動出来なかった。
65,2021年05月27日,長崎,ＨＰ,トヨタ,アクア,2012年03月,"67,000 Km",DAA-NHP10,1NZ-1LM,制動装置,雨天時,雨天時、下り坂で停車しようとすると前輪あたりから「グゥゴー」と異音が鳴る。
66,2021年05月26日,長野,ＨＰ,フォード,エクスプローラー,2012年11月,"100,000 Km",ABA-1FMHK9,9,かじ取り,１か月くらい前から,パワーステアリングギアボックスの故障により、ハンドルが重くなって来ている。
67,2021年05月26日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,５２３ｄ,2015年07月,"49,500 Km",LDA-FW20,N47D20C,保安灯火,２０２０年１月、２月ごろから,前照灯内部に水滴が溜まり、曇る症状が出ていた。ディーラーでそのまま使用して良いという指示があり、様子を見ていたところ、症状が悪化し、ユニット内部の基盤が故障して警告灯が点灯した。
68,2021年05月26日,神奈川,ＨＰ,トヨタ,プリウス,2009年10月,"60,100 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,２０１９年８月,塗装コード０７０のパールホワイト色塗装の車で、ボンネット、バンパー、ルーフの上塗り部分がペリペリと剥がれ、下塗り部分が露出してきた。
69,2021年05月26日,埼玉,ＨＰ,ポルシェ,ポルシェ９１１カレラＳ,2014年11月,"16,557 Km",ABA-991MA103,MA103,保安灯火,２０１８年５月頃から,フロントガラスとリアガラスの縁ゴムが溶ける。
70,2021年05月26日,愛知,ＨＰ,トヨタ,プリウス,2017年03月,"22,000 Km",DAA-ZVW50,2ZR-1NM,保安灯火,不明,バックレンズ等の内側が、白くペンキを吹いた様に曇ってきている。
71,2021年05月26日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ジューク,2019年10月,"9,974 Km",DBA-YF15,HR15,電気装置,２０２１年５月１４日夜,エンジンルーム内にあるヒューズボックスのヒューズが溶断したため、走行中に突然テールライト、助手席側車幅灯、ＬＥＤのフォグランプが一斉に点かなくなった。
72,2021年05月26日,大阪,電話,スズキ,スペーシア,2018年09月,"16,000 Km",DAA-MK53S,R06A-WA05A,乗車装置,２０２１年５月２１日,走行中、またはエンジンを切っていても右後部座席のドアが勝手に開いてしまう。
73,2021年05月26日,大阪,24時間電話,ホンダ,ハンターカブ１２５,不明,不明,JA55,不明,エンジン,不明,走行中や、信号待ちで１速にいれて発進しようとした際にエンジンが止まる。
74,2021年05月26日,福岡,ＨＰ,ボルボ,Ｖ７０,2008年04月,"88,300 Km",DBA-BB5254W,B5254,エンジン,不明,ファン自体の欠相による導通不良による回転停止、その時コントロールユニットに過電流で発熱、その後故障する。
75,2021年05月25日,宮城,ＨＰ,フィアット,５００,2009年11月,"108,335 Km",ABA-31212,169A4,車枠・車体,２０２１年５月以前発見,助手席エアバッグ設置場所の上部カバーが膨らみ、５ｃｍほどの亀裂ができた。
76,2021年05月25日,宮城,ＨＰ,アウディ,Ａ３スポーツバック,2009年10月,"89,102 Km",ABA-8PCCZF,CCZ,エンジン,２０２０年１２月１７日,メーターパネルにＥＰＣとエンジンチェックランプが点灯した。バックギアに入れても後退せず、ガクガクと振動した。エンジン回転数が３０００ｒｐｍを超えるとアクセルペダルを踏んでも出力が上がらなくなりエンストした。
77,2021年05月25日,福島,ＨＰ,シトロエン,Ｃ４ピカソ,2017年02月,"22,300 Km",LDA-B78AH01,AH01,排ｶﾞｽ･騒音,一ヶ月前,アドブルータンク内の圧力が下がり、エラー表示され、タンクごとの交換になった。
78,2021年05月25日,福島,ＨＰ,プジョー,５０８,2016年07月,"19,900 Km",LDA-W2WAH02,AH02,排ｶﾞｽ･騒音,一ヶ月前,アドブルータンク内の圧力が下がり、エラー表示され、タンクごとの交換になった。
79,2021年05月25日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2007年03月,"70,000 Km",CBA-L185S,KF,エンジン,不明,エンジンと変速機のマウントゴムが切れたため、異音、振動が出るようになった。
80,2021年05月25日,石川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2015年07月,"130,000 Km",DBA-GK4,L13B,エンジン,不明,時速４０ｋｍで走行中に警告灯が点灯し、エンストした。コンピューターやＡＢＳを交換したが再発している。
81,2021年05月25日,群馬,ＨＰ,ニッサン,セレナ,2012年10月,"154,900 Km",DAA-HFC26,MR20-SM23,電気装置,２０１９年５月,オルタネーターから異音が発生している。発電しない。
82,2021年05月25日,静岡,ＨＰ,ニッサン,エクストレイル,2014年06月,"71,863 Km",DBA-NT32,MR20,その他,２０１８年、２０２０年、２０２１年,気温が高い日に走行中、エアコンが冷えなくなる。
83,2021年05月25日,岐阜,ＨＰ,マツダ,ＣＸ－５,2014年02月,"92,000 Km",LDA-KE2FW,SH,電気装置,不明,オルタネーターの不良により、高速道路走行中、充電システム異常のエラーが出た。プーリーから異音が出た。
84,2021年05月25日,岐阜,ＨＰ,マツダ,ＣＸ－５,2014年02月,"90,000 Km",LDA-KE2FW,SH,保安灯火,不明,左ドアミラーモーターが空回りで動かなくなった。
85,2021年05月25日,岐阜,ＨＰ,マツダ,ＣＸ－５,2014年02月,"10,000 Km",LDA-KE2FW,SH,車枠・車体,不明,雨の日に斜めに駐車していたらフロントドアスピーカー部から水が入ってフロアマットに水溜まりができていた。
86,2021年05月25日,大阪,ＨＰ,三菱,ミニキャブ,2015年05月,"75,200 Km",HBD-DS17V,R06A,動力伝達,２０２１年５月,ＡＧＳのスライドシャフトが破損したため、走行中に突然ギアがニュートラル状態になり、走行できなくなった。
87,2021年05月25日,京都,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アドレス１１０,2018年08月,"16,396 Km",2BJ-CE47A,不明,エンジン,不明,ススの噛み込みにより、発進時にエンストする。。
88,2021年05月25日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ｐｏｗｅｒ,2021年04月,830 Km,6AA-E13,HR12-EM47,電気装置,不明,航続可能距離が極端に減った。
89,2021年05月24日,東京,ﾌﾘｰﾀﾞｲｱﾙ,テスラ,モデルＸ,不明,不明,不明,不明,緩衝装置,不明,高速道路を走行中にガシャンと音がするとともにサスペンションエラーの表示が出た。その後、１０秒もしないうちにシステムがシャットダウンしてしまったため、路肩に流れ着き、そのまま走行不能になってレッカー搬送をした。
90,2021年05月24日,神奈川,ＨＰ,アウディ,Ｓ５スポーツバック,2013年03月,"75,000 Km",ABA-8TCGWL,CGW,動力伝達,２０２０年１０月,Ｓトロニック（自動変速機）のメカトロニクス不良により、バックの際に、ハンドルを切って曲がりながら後退する、あるいはバックする側が上り坂などアクセル開度に対し抵抗がある場合にアクセルペダルを踏んでも加速せず、止まってしまう。
91,2021年05月24日,千葉,ＨＰ,トヨタ,ＭＲ－Ｓ,2005年10月,"110,000 Km",TA-ZZW30,1ZZ,動力伝達,２０２１年３月,走行中に自動変速機に異常が生じ、ニュートラル表示になった後に変速不能となった。
92,2021年05月24日,茨城,ＨＰ,スズキ,ハスラー,2016年12月,"43,000 Km",DAA-MR41S,R06A-WA04A,エンジン,２０２１年５月１日,一般道路を走行中、突然警告等がすべて点灯し、ハンドルが重くなり、かろうじてエンジンはかかっていたので安全な場所に停車した。
93,2021年05月24日,愛知,電話,シトロエン,ＤＳ３,2014年04月,"50,000 Km",ABA-A5C5F02,5F02,制動装置,不明,走行中、ブレーキの倍力装置が効かなくなり、ブレーキペダルが急に重くなったため、ペダルを強く踏み込んで停車した。
94,2021年05月24日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スバル,フォレスター,2013年12月,"58,000 Km",DBA-SJ5,FB20,動力伝達,不明,ＣＶＴ（無段変速機）の故障により、信号停止時にエンストし、再始動をしても動力が伝わらない状態になった。
95,2021年05月24日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2009年11月,"63,800 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,２０２０年１月ごろ,ホワイトパール色塗装の車で、ボンネットの塗装が２ｍｍ程剥がれ、その後、８ｃｍほどの大きさまで突然めくれた。
96,2021年05月24日,広島,ＨＰ,ニッサン,セレナ　ハイウェイスターＶ,2020年12月,30 Km,5AA-GFC27,MR20-SM24,保安灯火,２０２１年３月　新古車納車直後から,ライトスイッチをＡＵＴＯ位置でアダプティブＬＥＤヘッドライトシステムをＯＮにして走行すると周囲状況に関わらず薄暮時にハイビームになり、対向車や先行車を眩惑させている。また、対向車とすれ違いが完了する直前にハイビームになり、対向車の運転手の顔を照らしている。また、薄暮時に真中位置（オートライト）にして対処しているが、真っ暗になってもスモールライトしか点灯しないことがある。
