番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
2343,"2022年07月16日","兵庫県","ＨＰ","スバル","2010/08","DBA-YA5","エクシーガＧ","112,300 Km","EJ20","動力伝達","２０２１年４月から現在","２速→３速に変速する際に、大きな衝撃が発生した。ディーラーで確認したところ、ＡＴコントロールバルブの交換が見積もられたが、その２～３日後に変速ショックがあり、警告灯が点灯したため、再度、診断が行われた結果、回転センサー２　エラーコードＰ１７１０　ハーネスＳＵＢ　ａｓｓｙ交換のログが確認された。"
2344,"2022年07月16日","福島県","ＨＰ","シトロエン","2017/04","LDA-B7BH01","Ｃ４","35,609 Km","BH01","排ｶﾞｽ･騒音","２０２２年７月","メーターにエンジンチェックランプとＵＲＥＡランプが点灯し、走行可能距離が１１００ｋｍと出てしまうようになった。アドブルータンクのエラーでリセットや充填作業しても翌日には再発している。"
2345,"2022年07月16日","埼玉県","ＨＰ","ニッサン","2014/04","DAA-HFC26","セレナ","25,500 Km","MR20-SM23","動力伝達","購入当初より","ＣＶＴの不良により、低速回転で車を走らせ始めるとにガタガタとノッキングする。"
2346,"2022年07月16日","埼玉県","ＨＰ","フォルクスワーゲン","2014/02","DBA-AUCPT","ＶＷゴルフ　１．４／１０３ｋＷ","58,000 Km","CPT","保安灯火","２０２２年７月１０日","運転席ドアを閉めた際に、右ドアミラーのミラーが剥がれて落下した。"
2347,"2022年07月15日","福井県","ＨＰ","ニッサン","2019/07","DBF-VM20","ＮＶ２００バネット","33,062 Km","HR16","エンジン","２０２２年７月１３日","フロントカバーとエンジン本体との当たりが弱い部分があるために、整備で当該部位を分解後の組付け時に部分的に液体ガスケットの塗布量を多くしないとオイル漏れを起こす。"
2348,"2022年07月15日","和歌山県","ＨＰ","ルノー","2015/09","ABA-RH5F","ルーテシア","59,000 Km","H5F","動力伝達","２０２２年５月","メーターパネルに警告が表示され、前進変速不調、後進作動不能が発生した。エンジンを止めてキーを抜き電源を完全に切り暫く放置すると復帰した。２ヶ月後に症状が再発し、その後毎日発生したため、ディーラーに持ちこんだところ、ＣＰＵ交換が必要と診断された。"
2349,"2022年07月15日","石川県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2012/01","-","アコード","77,000 Km","","かじ取り","２０２２年７月","走行中にパワーステアリングモーターが故障したため、交差点を右折時に突然ハンドルが回せなくなった。"
2350,"2022年07月15日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2020/08","DAA-257359","ＣＬＳ４５０","","256-EM0014","制動装置","","洗車後や、雨天走行後、１週間くらい乗らないで止めておくと駐車ブレーキが張り付き、次の運転開始時にアクセルを踏んでも車が動き出せなくなる現象が発生する。販売店に申告したところ、症状は知っていたが、対応策がないので、アクセルを大きく踏み込んで力で剥がし、車が動いたらすぐにブレーキをかけて止めるという操作をして欲しいと説明された。"
2351,"2022年07月15日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2021/10","6AA-RV5","ＶＥＺＥＬ","","LEC-H5","エンジン","２０２２年７月１３日","ドラッグストアの駐車場に止めるため、バックをしたところ、車が意図せず急加速し、そのまま店舗に衝突してしまった。"
2352,"2022年07月15日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","ボルボ","2021/03","LDA-PD4204T","Ｖ９０　Ｄ４　インスクリプション","6,000 Km","D4204T","その他","２０２２年７月１４日","自動駐車機能を使ってバックで駐車を行ったところ、駐車場所の柱にぶつかった。"
2353,"2022年07月15日","滋賀県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","","B45A","ＲＯＯＸ","","","その他","","日産純正のドライブレコーダーが、一般的なドライブレコーダーで反応する衝撃程度では全く作動せず、レコーダー本体を殴打するくらいでやっと作動する。"
2354,"2022年07月15日","京都府","ＨＰ","アウディ","2015/01","DBA-8XCPT","アウディ　Ａ１　１．４／１０３ｋｗ","13,600 Km","CPT","動力伝達","２０２２年６月","Ｓトロニックの不良により、走行中に警告灯が点灯した後、アクセル空ぶかし状態になり路肩に停車した。"
2355,"2022年07月15日","埼玉県","ＨＰ","ホンダ","2020/02","6BA-JF3","Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ","18,000 Km","S07B","制動装置","２０２１年１０月頃から","一般道路走行中、対向車、ヒト、自転車など障害物が無いにも関わらず衝突軽減装置が働き突然ブレーキがかかる。同じ場所を同条件で走行しても再現しないが、これまでに１０回以上発生している。"
2356,"2022年07月15日","奈良県","ＨＰ","メルセデス・ベンツ","2019/07","5BA-247084","Ｂ１８０","13,000 Km","282","その他","２０２２年７月１３日","走行中に速度メーター等の表示される運転席前方の液晶パネルが黒く消えて、速度表示灯が見れない。"
2357,"2022年07月15日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2018/12","5BA-M700S","ブーン","50,400 Km","1KR","その他","２０２２年７月","フロントガラスに装着されているスマートアシストのセンサー部分がボロンと落ちてきた。"
2358,"2022年07月15日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/01","3DF-GDH206V","ハイエース","","1GD","制動装置","購入して間もなくから","低速走行時、ブレーキペダルを踏んでいくと、ペダルがどんどん奥に入り込み、床に着くぐらいまで深くなる。"
2359,"2022年07月15日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","ＢＭＷ","2018/08","ABA-JG15","Ｘ１","","B38A15A","エンジン","２０２２年７月","サーモマネジメントモジュールが故障したため、警告灯が点灯した。"
2360,"2022年07月15日","長崎県","ＨＰ","ニッサン","2014/10","DAA-HFC26","セレナ","43,000 Km","MR20-SM23","動力伝達","２０２２年６月","アクセルペダルを踏み込んでも加速が鈍く、エンジンの回転数だけがあがる。ディーラーで確認したところ、ＣＶＴ本体の交換が必要と見積られた。"
2361,"2022年07月15日","高知県","ＨＰ","ニッサン","2013/03","DAA-HFC26","セレナ","168,300 Km","MR20-SM23","電気装置","","エンジンルームから、かなり大きい異音がするようになった。ディーラーで確認したところ、オルタネーターからの異音と診断され、交換を行った。"
2362,"2022年07月14日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2018/12","EBD-S321V","ハイゼットカーゴ","93,000 Km","KF","保安灯火","２～３週間くらい前から","ウインカーレバーの遊びが大きくなったため、車線変更などでウインカーを使用後、戻そうとすると左右逆側を点滅させてしまいやすくなった。"
2363,"2022年07月14日","京都府","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2019/07","6AA-AXAH54","ＲＡＶ４","","A25A-3NM-4NM","保安灯火","","ＴＲＤのデイライト付きエアロパーツの装着車で、デイライト内部がレアショートのような状態になり、ＬＥＤが点灯しなくなるとともにレンズやケースが溶損した。"
2364,"2022年07月14日","兵庫県","ＨＰ","ホンダ","2014/08","DBA-JG1","Ｎ－ＯＮＥ","87,500 Km","S07A","動力伝達","２０１７年頃から、酷くなったのは２０２２","一定速度での走行やアクセルペダルから足を離した時に異音がする。近くでスクーターが走ってる様な音がする。最初は気のせいだと思っていたが数年後には大きな異音となった。ディーラーで確認したところ、無段変速機ドリブンプーリーベアリングの異音でありＣＶＴの交換が必要と診断された。"
2365,"2022年07月14日","福岡県","ＨＰ","ニッサン","2015/05","DAA-HFC26","セレナ","55,000 Km","MR20-SM23","車枠・車体","２０２１年５月２７日","ルーフ部分のパール塗装が剥がれた。"
2366,"2022年07月14日","京都府","ＨＰ","アバルト","2020/12","ABA-31214T","５９５","5,600 Km","312A3","保安灯火","２０２２年１月、２０２２年７月","フロントフォグランプのメッキが割れていた。２０２２年１月に交換してもらったが、２０２２年７月にまた同様のメッキ割れが発生した。"
2367,"2022年07月13日","東京都","ＨＰ","ホンダ","2022/06","8BJ-JK12","リード１２５","200 Km","JK12E","エンジン","新車購入数日後","走行中や停止中にエンストしＰＧＭ－ＦＩ警告灯が点灯した。"
2368,"2022年07月13日","秋田県","ＨＰ","スバル","2013/08","DBA-BRM","レガシィ","81,400 Km","FB25","制動装置","６月頃から","エンジン始動時、ブレーキがロックしたようになり、奥まで踏み込めずエンジン始動に苦慮する。エンジン始動後は何事もないように通常と変わらずブレーキングが出来、フィーリングも変わりなし。"
2369,"2022年07月13日","宮城県","ＨＰ","ニッサン","2020/02","5BA-RV37","スカイライン","34,000 Km","VR30","エンジン","２０２２年７月に発見","冷却水のリザーバーの液量が１年で０．２Ｌほど減少していたため、ディーラーで確認を受けたところ、ウォーターポンプから冷却水が漏れていた。"
2370,"2022年07月13日","宮城県","ＨＰ","ニッサン","2020/02","5BA-RV37","スカイライン","34,000 Km","VR30","車枠・車体","２０２２年７月","リヤテールレンズ取り付け部付近の塗装が剥がれて下地が出ているのを発見した。左右両方の同じ部分で発生していた。"
2371,"2022年07月13日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2019/09","DAA-RU3","ＶＥＺＥＬ","","LEB-H1","制動装置","","高速道路を走行中に突然警告灯が大量に点灯するとともに、ブレーキペダルが踏みこんでも力が抜けているような感触で滑ったような効き具合になったため、惰性状態で路側帯に退避し、なんとか停止させた。ディーラーで確認したところ、電動サーボブレーキシステム故障と診断され、交換になった。"
