番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
538,"2022年10月27日","大阪府","ＨＰ","トヨタ","2011/12","SDG-XZB50","コースター","170,500 Km","N04C","乗車装置","２０２２年４月に発見","乗降口扉の蝶番上下に亀裂ができている。"
539,"2022年10月27日","香川県","ＨＰ","ホンダ","2007/11","DBA-RT3","クロスロード","102,266 Km","R20A","燃料装置","２０２２年１０月","車検整備の作業中にフューエルポンプハウジングの亀裂が発見された。"
540,"2022年10月27日","群馬県","ＨＰ","ニッサン","2016/03","ZAA-AZE0","リーフ","61,933 Km","EM57","制動装置","２０２２年１０月２７日","起動したところスリップ警告灯とその他の警告灯が点灯した。踏んでいるブレーキペダルからゴツゴツと振動があり、ブレーキペダルを踏んだままでギヤをバックにしたところ勝手に発進し、全く止まらなかったため、サイドブレーキで停車した。ディーラーでブレーキ制御のコンピュータの故障と診断された。"
541,"2022年10月26日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2018/09","DBA-NT32","エクストレイル","15,000 Km","MR20","動力伝達","２０２２年１０月２１日","２０２２年３月　高速走行中、ＣＶＴが壊れて走行不能になり、ＣＶＴプーリー、油圧系統の交換を行った。使用を再開したが、２０２２年１０月２１日　高速道路を走行中に、ガクンとなる症状が出るようになり、その後クラッチ滑りのような症状になって走行不能になった。"
542,"2022年10月26日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2010/01","DBA-ZGE20W","ウィッシュ","25,300 Km","2ZR","車枠・車体","","ボンネット塗装が５００円玉台の大きさで剥離しており、水膨れ状態になった。"
543,"2022年10月26日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2014/01","DBA-B21W","デイズ","41,400 Km","3B20","エンジン","","過去に始動不良にかかわるリコール措置を済ませている履歴がある車でエンジンがかかりにくくなった。"
544,"2022年10月26日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2018/10","205","Ｃ２００","18,000 Km","","保安灯火","","左右前照灯内部に水が入り、内部コンピューターが壊れて、ハイビームが点かなくなった。"
545,"2022年10月26日","愛知県","ＨＰ","ボルボ","2015/07","LDA-MD4204T","Ｖ４０","71,500 Km","D4204T","乗車装置","２０２２年１０月２３日","運転席シートベルトが差し込み口に金具を入れても固定されない状態になった。"
546,"2022年10月26日","東京都","ＨＰ","三菱","2015/09","HBD-DS17V","ミニキャブ","61,000 Km","R06A","エンジン","２０２２年９月","メーターパネルに警告表示が出て走行中にエンストした。"
547,"2022年10月26日","大阪府","ＨＰ","トヨタ","2013/12","SDG-XZB50","コースター","123,400 Km","N04C","乗車装置","２０２２年４月頃発見（前から発生していた","乗降口扉の蝶番付近に縦方向の亀裂が発生していた。"
548,"2022年10月26日","大阪府","ＨＰ","トヨタ","2014/12","SDG-XZB40","コースター","132,100 Km","N04C","乗車装置","２０２２年４月頃発見（前から発生していた","４月に見つけた。乗降口扉に縦の亀裂が発生　●未修理"
549,"2022年10月26日","宮城県","ＨＰ","ホンダ","2017/02","DBA-GB6","ＦＲＥＥＤ＋","67,900 Km","L15B","エンジン","２０２２年１月頃","エンジンが冷えている状態で始動すると、ガラガラと音がする。"
550,"2022年10月26日","東京都","ＨＰ","フォルクスワーゲン","2013/02","DBA-1TCTH","ＶＷゴルフ　トゥーラン１．４／１０３ｋＷ","71,700 Km","CTH","制動装置","２０２２年１０月","ＡＢＳエラー警告灯が点灯した。"
551,"2022年10月25日","群馬県","ＨＰ","ニッサン","2022/07","6AA-E13","ノート","1,300 Km","HR12-EM47","動力伝達","２０２２年１０月２５日","駐車しようと減速し、ブレーキペダルを踏んだところ急加速した。"
552,"2022年10月25日","千葉県","ＨＰ","ニッサン","2014/09","DAA-HFC26","セレナ","49,000 Km","MR20-SM23","電気装置","８年　走行距離４９０００ｋｍ","オルタネーターがウィーンとなる。リビルド品のオルタネーターと交換した。"
553,"2022年10月25日","山梨県","ＨＰ","スズキ","2015/08","DAA-MH44S","ワゴンＲ","30,500 Km","R06A-WA04A","制動装置","２０２２年１０月１２日","一般道を走行中、突然メーターパネルのチェックランプ、ＡＢＳ、シートベルト、エアコンのオートの点滅、ブレーキ関係全てのランプ類が点灯してハンドルが重くなった。"
554,"2022年10月25日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2017/03","DAA-MH55S","ワゴンＲ","50,000 Km","R06A-WA05A","エンジン","３週間前","走行中にアクセル操作をしても加速しなくなる症状が発生した。ディーラーで確認を受けたが、症状が出ず、様子見で使用を再開したところ、再び症状が出た。"
555,"2022年10月25日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","","DAA-ZVW51","プリウス","","","動力伝達","ここ１か月くらい","ブレーキをかけた踏んだ際に、左前のドライブシャフトからカリカリと異音が出る。"
556,"2022年10月25日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","キャタピラー","","910H","９１０Ｈ","","","制動装置","２０２２年８月","フロントデフにブレーキオイルが混入し、ブレーキが効かない状態になった。"
557,"2022年10月25日","静岡県","ＨＰ","アルピーヌ","2019/09","ABA-DFM5P","Ａ１１０　リネージ","","M5P","エンジン","２０２２年６月１８日","高速道路のインター付近で渋滞を走行し、停止中に突然エンジンが停止した。再起動時にｅｎｇｉｎｅ　ｆａｉｌｕｅｒ　ｓａｆｅ　ｍｏｄｅ　のような黄色文字の警告が出て再始動出来なかった。何回か操作を行ううちに数分後再起動できたため、自走でディーラーへ持ち込んだ。"
558,"2022年10月25日","栃木県","ＨＰ","ニッサン","2014/01","DAA-HFC26","セレナ","55,000 Km","MR20-SM23","電気装置","２０２２年１０月","一般道を走行中、警告灯が点き、アクセルペダルを踏んでも進まなくなった。惰性で路肩に停止後、エンジンが止まりナビも消え、レッカー車を呼んだ。エンジンから異音もしていた。ディーラーで見てもらったところ、オルタネーターの故障で発電されてないと診断された。"
559,"2022年10月25日","大阪府","電話","日野","2015/04","QPG-FW1EXEG","プロフィア","736,200 Km","E13C","その他","","走行中に突然ＥＣＵ警告ランプが点灯し、タコメータ及びスピードメーターが上がらなくなり、アクセルペダルを踏んでも３０ｋｍ／ｈ以上出なくなった。"
560,"2022年10月24日","東京都","ＨＰ","スバル","2012/03","DBA-BR9","レガシィ","69,300 Km","EJ25","制動装置","２０２２年１０月２１日","一般道走行中、アイサイトの警告灯が点灯し、アイサイトの機能が使用できなくなった。ディーラーで、ＶＤＣユニットの不良と診断され、ＡＢＳハイドロリックユニットの交換を行った。"
561,"2022年10月24日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","","MK42S","スペーシア","100,000 Km","","電気装置","２０２２年１０月","ヘッドライトの電球を交換するため、ユニットからソケットを外して作業をしていたところ、ソケット部から発火した。"
562,"2022年10月24日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","ヤマハ","","2BL-VN09","ＸＶＳ９５０ＣＵ　ＢＯＬＴ－Ｒ（Ａ）","","","エンジン","２０２２年１０月","国５０２８のリコール対象範囲外のバイクでエンジンからオイルが漏れている。"
563,"2022年10月24日","愛知県","ＨＰ","ニッサン","2018/03","DBA-B21A","デイズルークス","16,000 Km","3B20","その他","","燃料計不具合で燃料を満タンいれてもガス欠表示される。ディーラーで部品交換したが３カ月後に再発した。"
564,"2022年10月24日","三重県","ＨＰ","ＢＭＷ","2015/08","LDA-XD20F","ＭＩＮＩ　クーパーＤ　クロスオーバー","36,000 Km","N47C20A","エンジン","２０２２年１０月","走行中バッテリーランプが点灯し駆動ベルトが切れた。ディーラーで確認した結果バイブレーションダンパー、駆動ベルト用テンションローラー、コンプレッサードライブテンショナーの交換になった。"
565,"2022年10月24日","静岡県","ＨＰ","プジョー","2017/08","ABA-A9HN01","２０８","66,166 Km","HN01","保安灯火","２０２２年１０月１０日","助手席側サンバイザー付近から雨漏りする。"
566,"2022年10月24日","北海道","ＨＰ","三菱","2014/01","DLA-GG2W","アウトランダーＰＨＥＶ","56,095 Km","4B11-S61-Y61","電気装置","２０２２年１０月２１日","充電ケーブルの「ＦＡＵＬＴ」ランプが点灯して充電出来なくなった。ディーラーで確認したところ、充電ケーブルのリレーに接続している圧着端子が完全に燃えて断線していた。"
567,"2022年10月24日","新潟県","ＨＰ","ダイハツ","2021/09","5BA-A200S","ロッキー","5,637 Km","1KR","燃料装置","２０２２年９月２１日","高速道路のトンネルを走行中、突然スピードダウンし、エンジン異常警告が点いてアクセルペダルを踏んでもスピードが出なくなった。"
568,"2022年10月24日","東京都","ＨＰ","プジョー","2016/03","ABA-T85F02","３００８","22,600 Km","5G01","電気装置","２０２２年８月","高速道路を走行中、前方左から発煙異臭があったため路肩に停車した。停車直前には警告灯が点灯しエンジンが停止した。検証の結果、エンジンルーム内のケースに収納された電気基板が焼損したことが火災の原因であることが判明したが、基板が焼損に至った原因については判明できていない。"
