番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
582,"2025年08月24日","北海道","ＨＰ","トヨタ","2025/03","5BA-LA360A","ピクシス　エポック","3,022 Km","KF","その他","２０２５年８月１７日","整備の方にエアコンガス注入口の周りが油っぽく、エアコンガス、オイル漏れの指摘を受けた。"
583,"2025年08月24日","神奈川県","ＨＰ","ヤマハ","2023/04","8BJ-SEJ4J","ＣＹＧＮＵＳ　ＧＲＹＰＨＵＳ","20,000 Km","E33UE","エンジン","２０２５年７月","走行中にエンジン付近からカチカチと誰でもわかるほどの大きな音の異音が鳴り始めた。減速し、停止後もアイドリング不安定でアイドリングに比例して異音が鳴り止まない状態だった。整備工場で確認した結果、カムチェーンテンショナー単体の故障と診断された。"
584,"2025年08月24日","大阪府","ＨＰ","ＢＭＷ","2013/03","LDA-WY20","ＢＭＷ　Ｘ３　ｘＤｒｉｖｅ　２０ｄ","118,100 Km","N47D20C","エンジン","２０２５年８月２２日","エンジンを始動してＤレンジで発進したところ、ガタガタと振動して、ブレーキがかかったような挙動になった。ディーラーで確認した結果、ハイドロユニット故障との見解だった。"
585,"2025年08月24日","岐阜県","ＨＰ","フォルクスワーゲン","2010/04","DBA-1KCBZ","ＶＷ　ゴルフ　１．２／７７ＫＷ","83,400 Km","CBZ","制動装置","２０２５年７月２９日","パネルにサイドブレーキ・ＡＢＳ・ＥＳＰの警告灯が表示され警告音が出た。ディーラーで確認した結果、ＡＢＳコントロールユニット（ポンプとＥＣＵ）の故障と診断された。"
586,"2025年08月24日","新潟県","ＨＰ","スズキ","2015/05","DBA-MK32S","スペーシア","152,000 Km","R06A","動力伝達","２０１５年７月","ＣＶＴが滑り、加速が不安定になった。"
587,"2025年08月24日","北海道","ＨＰ","スズキ","","4BA-ZC33S","スイフト","","K14C","燃料装置","２０２５年８月１３日","燃料ポンプのリコールで部品交換後、燃料が漏れた。"
588,"2025年08月23日","福岡県","ＨＰ","ニッサン","2018/03","DAA-GFC27","セレナ","59,952 Km","MR20-SM24","燃料装置","２０２５年８月","一般道路を走行中にエンジンストールが発生しエンジンが停止。その後、再始動したところエンジン内部からガタガタと異音が常時発生するとともに、アイドリング異常のエラー表示が点灯した。ディーラーでインジェクターの故障と診断された。"
589,"2025年08月23日","福岡県","ＨＰ","ニッサン","2011/02","DBA-ML21S","ルークス","41,289 Km","K6A","エンジン","２０２５年７月１２日","高速道路を走行中にエンジン警告灯が点灯するとともにエンジンが停止し、惰性で路肩に流れ着いた。"
590,"2025年08月23日","滋賀県","ＨＰ","プジョー","2013/09","ABA-T7R5F02","ＲＣＺ","41,100 Km","5F02","保安灯火","２０２５年６月２２日","中古車購入時、左右のテールランプが点灯しない状態だった。"
591,"2025年08月23日","滋賀県","ＨＰ","プジョー","2013/09","ABA-T7R5F02","ＲＣＺ","41,100 Km","5F02","その他","２０２５年６月２２日","エアコンの冷風が全く出なくなった。整備工場で確認したところ、コンプレッサー故障の可能性が高いと診断されている。"
592,"2025年08月23日","三重県","ＨＰ","プジョー","2022/12","5BA-P24HN05","２００８","5,546 Km","HN05","その他","２０２５年８月１０日","大雨の蒸し暑い日に幹線道路を走行中している際、突然、エンジンルームから「カラカラ」と異音がしたと思うと、急にエアコンから暖かい風が吹き出し、一瞬でフロントガラスが全面曇り、前方の視界不良となり、交差点で事故を起こしそうになりながらすぐに路肩に停止した。販売店で確認し、エアコンコンプレッサーの故障を診断された。"
593,"2025年08月23日","愛知県","ＨＰ","スバル","2022/03","5AA-SKE","フォレスター","72,085 Km","FB20-MA1","保安灯火","２０２５年７月","洗車をしていてヘッドライトの内部に液が垂れたような跡があった事に気がついた。ディーラーで確認したところ、ヘッドライト内部の曇り止め塗装の跡であり、外気温の温度差で水分が結露してこのような跡がついたものと診断された。"
594,"2025年08月23日","東京都","ＨＰ","その他","2024/08","319-010-00","リアライズ　イグジストＳＵＳ","","","装置その他","今年初め","ヤマハ・アクシストリート用のマフラーで、純正マフラーの取り外しに伴い、一部リアフェンダーの保持が出来なくなるために同梱されている保持用ステーにおいて、取り付け箇所のマフラー側に止める部位の強度が弱く、半年と少しで破断してしまう。"
595,"2025年08月22日","大阪府","電話","トヨタ","2016/09","DAA-NHP10","アクア","","1NZ-1LM","その他","","先行車発進ブザー搭載車で、自車と前車がともに停車中に自車と前車の間に自転車や歩行者が車両間に入ってきたとき、実際には前車は発進していないのにも関わらず先行車発進ブザーが鳴った。"
596,"2025年08月22日","沖縄県","ﾌﾘｰﾀﾞｲｱﾙ","プジョー","2017/04","ABA-A9HN01","２０８","42,000 Km","HN01","エンジン","リコール修理から１２０００ｋｍ","１年半前、外３５６６のリコール対象として、点検を済ませた車でタイミングベルトが破損し、エンジンが破損した。"
597,"2025年08月22日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2019/05","DBA-ZC83S","スイフト","47,300 Km","K12C","その他","","デュアルカメラの故障により、クルーズシステム点検の警告表示が出て、衝突被害軽減ブレーキ、レーンキープアラート等の機能が使えなくなる。"
598,"2025年08月22日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","アウディ","2018/10","AAA-F8CXYF","アウディ　Ａ８　６０Ｔｑ","28,600 Km","CXY-4449","電気装置","２０２３年１２月２４日","高速道路を走行中、パーキングブレーキ故障、ドライブシステム故障、ステアリング故障エアサスペンション故障などの警告が一斉に表示されたため、高速道路を降りて一般道で路肩に退避したところ、すべての電気系統がダウンして走行不能になった。"
599,"2025年08月22日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2018/01","3DA-KG2P","ＣＸ－８","73,200 Km","SH","電気装置","２０２５年８月２１日","信号からの発進時に、解除したはずの電動パーキングブレーキが勝手にかかっている状態になり、解除をして発進してみても車の動きが重い状態でバッテリーマーク等の多数の警告が出ると共にハンドルも重い状態に陥った。ディーラーへ相談したところ、バッテリー電圧が急低下しており、電装系の大規模な交換修理が必要と推定された。"
600,"2025年08月22日","群馬県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2017/03","LDA-DK5FW","ＣＸ－３","50,000 Km","S5","その他","昨年のお盆頃から","デジタルスピードメーターの表示が出なくなった。"
601,"2025年08月22日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダオブザユーケー","2018/10","DBA-FK8","シビック","15,900 Km","K20C","エンジン","２０２５年８月２１日","走行中に「エンジンシステム点検・レブマッチシステム点検・アイドリングストップシステム点検」が点灯するとともにエンジンが停止した。"
602,"2025年08月22日","兵庫県","ＨＰ","ホンダ","2013/11","DAA-GP5","フィット","108,000 Km","LEB-H1","動力伝達","２０２５年８月","走行中にトランスミッションが高温になっています。直ちに停車してください。という警告が出た。ディーラーで見てもらったところ、トランスミッションオイルが漏れていると判った。"
603,"2025年08月22日","宮城県","ＨＰ","日野","2022/08","2KG-FD2ABG","日野レンジャー","180,900 Km","A05C","保安灯火","２０２５年８月１８日","ヘッドライト内の左右リフレクターがガタガタしていて左のブレがひどいため、ヘッドライト交換が必要になった。"
604,"2025年08月22日","鳥取県","ＨＰ","ホンダ","2017/06","DBA-JF1","Ｎ－ＢＯＸ","67,700 Km","S07A","保安灯火","２０２５年８月","運転席側フロントドアガラスが白くかすんだ。"
605,"2025年08月22日","神奈川県","ＨＰ","ホンダ","2015/02","DAA-GM4","ＧＲＡＣＥ","75,381 Km","LEB-H1","保安灯火","２０２２年","ＡＧＣ製フロントドアガラスが徐々に曇ってきた。"
606,"2025年08月22日","栃木県","ＨＰ","ホンダ","2022/01","6BA-JH3","Ｎ－ＷＧＮ","18,294 Km","S07B","エンジン","２０２４年８月","夏場、気温が高くなるとアイドリングから少し上くらいでエンジン回転が不調になり、車がガクンガクンと波打ちスムーズに発進できない。エンジン不良のリコール作業後２週間で同じ症状が再発した。"
607,"2025年08月22日","栃木県","ＨＰ","トヨタ","2025/07","5BE-NCP160V","プロボックス","","1NZ","車枠・車体","２０２５年８月８日","フォグランプ取り付け時の不備でバンパーがズレていた。"
608,"2025年08月21日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2020/10","3BA-JB64W","ジムニー","15,700 Km","R06A","保安灯火","","ウォッシャー液が出なくなった。自己点検したところ、つなぎ目のプラスチックが破損して水漏れしていた。"
