番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
215,"2023年03月31日","鳥取県","来訪","日野","2008/11","PDG-KR234J2","レインボー","657,395 Km","6HK1","エンジン","２０２３年３月２７日","運行中に突然ＤＰＲが作動し、アクセルペダルを踏んでもエンジンが吹かなくなった。"
216,"2023年03月30日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2019/06","2BK-MF13","フォルツァ","35,000 Km","MF13E","エンジン","２週間前","信号待ちで突然エンストし、再始動不能になった。ディーラーで確認したところ、キルスイッチにゴミが混入したとのことで清掃が行われた。"
217,"2023年03月30日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","","DAA-HC26","セレナ","","","動力伝達","","坂道発進時、ブレーキを放すと車がずり下がる。"
218,"2023年03月30日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2019/05","6BA-BP5P","ＭＡＺＤＡ３","15,600 Km","P5","制動装置","２０２３年１月１６日１９：２５","首都高速を走行中、トンネルのところで自車線には前走車がいないのに突然ＡＥＢＳが作動して、急ブレーキがかかり、後方からトラックに追突された。（運転者軽傷）ディーラーで確認したところ、ドライブレコーダーの映像を元に隣の車線にいたトラックとトンネル等から前方に障害物有りと判定し、ブレーキをかけたものと推定された。"
219,"2023年03月30日","岡山県","ＨＰ","スバル","2017/03","DBA-SJ5","フォレスター","97,000 Km","FB20","動力伝達","２０２３年１月","走行中、突然スピードメーター全体の画面に黄色の警告灯が付いた。安全デバイスやアイサイトが使用不可の警告が出て販売店に持ち込めとのメッセージが出た。路肩に止めてエンジンを切り、エンジンを再始動すると警告灯は消えた。この現象が繰り返しあり。販売店で確認したところ、ＣＶＴとコンピューターをつなぐコントロールバルブの不具合と診断された。"
220,"2023年03月29日","岡山県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2022/03","2RG-FBA20","ふそうキャンター","","4P10","エンジン","","吸気センサー異常で表示ランプが点灯した。２０２２年１１月～１２月には、エンジンがかからなくなったこともある。"
221,"2023年03月29日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2013/07","LDA-GJ2FW","アテンザ","95,416 Km","SH","エンジン","２０２３年３月１３日","高速走行中にオーバーヒートをした。レッカーで整備工場に搬送し、確認を受けたところ、冷却水漏れとして冷却水パイプ類、ラジエーターキャップ、サーモスタットを交換した。この際、パイプが旧品は樹脂だったところ、金属製の対策品が供給された。"
222,"2023年03月29日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2023/02","JA65","ＣＴ１２５ハンターカブ","","","動力伝達","","クラッチからカタカタと異音が出る。"
223,"2023年03月28日","愛知県","ＨＰ","ホンダ","2019/09","HBD-JJ1","Ｎ－ＶＡＮ","119,650 Km","S07B","保安灯火","２０２３年３月２６日","ワイパーオンの状態でエンジン停止し、エンジンを再始動したところワイパーが動かなくなった。５分程度動かない状態が続いた後、何事も無かったように動き出したが、その３０分後、通常走行ワイパー作動中に再びフロントワイパーが停止した。ディーラーで確認した結果、ボディコントロールモジュールユニットの交換と診断された。"
224,"2023年03月28日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","","-","ヴェルファイア","","","車枠・車体","","塗装が剥がれた。一度保証修理を受けたが、その後にも別の部分で剥がれた。"
225,"2023年03月28日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","ＢＭＷ","2012/12","DBA-1A16","１１６ｉ","77,700 Km","N13B16A","燃料装置","２０２３年３月１８日","走行中にエンジンが不調になり、徐行速度で走行時にエンストするようになり、最終的に再始動不能になったため、レッカー搬送した。ディーラーで確認したところ、低圧側燃料ポンプの故障と診断された。当該車両は外２１８６の範囲内なのに個体で対象外とされており、対象範囲選定に問題がある可能性がある。"
226,"2023年03月28日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2016/03","DBA-NZT260","アリオン","37,000 Km","1NZ","エンジン","２０２３年３月車検の検査時","車検のための点検時、タイミングチェーン部分からのエンジンオイル漏れが発見された。"
227,"2023年03月27日","北海道","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2017/08","ABA-DR17W","ＮＶ１００クリッパーリオ","30,700 Km","R06A","エンジン","","エンジン始動後、冷間時にカラカラと異音が出る。ＳＣ４７５６と同じエンジン搭載車であり、同じ症状と見受けられるが、型式が対象に入っていない。"
228,"2023年03月27日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2017/10","DBA-L33","ティアナ","26,200 Km","QR25","動力伝達","３月中旬","高速道路を走行中にメーターパネル上に警告が表示され、エンジンを吹かしても加速しなくなった。パーキングエリアに入ろうとしたところ、その途中で止まってしまい、走行不能になったため、レッカー搬送した。"
229,"2023年03月27日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2023/02","-","ＣＸ－６０","","","動力伝達","","走行中にトランスミッションから「ガー」、「ゴー」と異音が出る。"
230,"2023年03月27日","大分県","ＨＰ","ホンダ","2019/02","HBD-JJ1","Ｎ－ＶＡＮ","42,535 Km","S07B","燃料装置","２０２３年３月１１日１３時４０分ごろ","アクセルペダルを踏んでもゆっくりしか進まず、走行中にエンストした。再始動不可であったため、レッカーでディーラーに持ちこんだ。ディーラーで燃料ポンプが壊れていると診断され、フューエルモジュール一式、リテーナーの交換を行った。"
231,"2023年03月27日","栃木県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2016/01","DBA-AGH30W","ヴェルファイア","92,300 Km","2AR","動力伝達","","ＣＶＴ内部から異音が出ている。"
232,"2023年03月27日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2014/04","DBA-AUCHP","ゴルフ","86,200 Km","CHP","動力伝達","２０２３年２月２８日","外２９００のリコール対象でメカトロニクスの交換を済ませている車で、メカトロニクスが故障し、バックしなくなった。"
233,"2023年03月26日","徳島県","ＨＰ","マツダ","2017/02","LDA-KF2P","ＣＸ－５","120,000 Km","SH","乗車装置","２０２２年１０月頃発見","普段ほとんど使用しない左側後部座席のシートベルトが全部出たままになっていることに気づいた。いつ発生したのかは不明だが、令和４年２月の車検時には正常だった。"
234,"2023年03月26日","神奈川県","ＨＰ","プジョー","2017/02","LDA-T9AH01","３０８","59,262 Km","AH01","排ｶﾞｽ･騒音","２０２３年３月１５日","アドブルーの結晶化の影響でＥｍｉｓｓｓｉｏｎ　Ｃｏｎｔｒｏｌ　ＦａｉｌとＥｎｇｉｎｅ　Ｃｏｎｔｒｏｌ　Ｅｒｒｏｒが出た。"
235,"2023年03月26日","福井県","ＨＰ","マツダ","2013/02","LDA-GJ2FP","アテンザ","160,552 Km","SH","燃料装置","２０２３年２月２３日","走行中にエンジン不具合の警報が出た。車屋に向かう途中２時間程で、いきなりアクセルが反応しなくなり、アイドリング状態になったので、何とか、近くの国道のバス停まで動かし、停車した。この時ブレーキが効かなくなっていたため、サイドブレーキで停車した。"
236,"2023年03月26日","秋田県","ＨＰ","ニッサン","2022/08","4AA-B48A","ＲＯＯＸ","","BR06-SM21","走行装置","","トルクレンチによる２度目のタイヤ交換の際、ハブボルトが１本折れた。"
237,"2023年03月25日","広島県","24時間電話","スズキ","2023/01","MR52S","ハスラー","200 Km","","エンジン","２０２３年３月１４日","エンジン始動後５分くらいでエンジンルームからのキュルキュル音、コトコト音の２種類の異音が発生した。ディーラーにてベルトの交換が行われた。"
238,"2023年03月25日","宮城県","ＨＰ","トヨタ","2010/07","DBA-ZRR75W","ヴォクシー","91,200 Km","3ZR","燃料装置","２０２３年３月","給油パイプの腐食により、燃料給油時にガソリンが漏れた。"
239,"2023年03月25日","福岡県","ＨＰ","ニッサン","2013/08","DAA-HC26","セレナ","76,100 Km","MR20-SM23","動力伝達","２０２３年３月","ＣＶＴの不良により、低速走行中にゴトゴトとノッキングのような振動が起きる。"
240,"2023年03月24日","宮城県","ＨＰ","トヨタ","2012/08","DAA-ATH20W","ヴェルファイア","94,500 Km","2AZ-2JM-2FM","制動装置","２０２２年７月頃","ブレーキペダルを踏むと　フロント側からカチカチ音がする。ブレーキアクチュエーターを交換したが解消していない。"
241,"2023年03月24日","神奈川県","ＨＰ","プジョー","2019/11","LDA-P87AH01","５００８","12,300 Km","AH01","排ｶﾞｽ･騒音","２０２３年２月２２日","運転中にインパネより【エンジン故障】の警告が表示され、しばらく後に【排気システム故障】の警告表示が表示された。ディーラーにてアドブルーポンプの噴射異常で、アドブルータンクの交換を提案された。"
242,"2023年03月24日","岩手県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2018/10","HBD-JJ2","Ｎ－ＶＡＮ","55,000 Km","S07B","乗車装置","新車から２年１０か月ごろ、交換から２年後","スライドドア留め金ボルトに錆が出る。新車から２年１０か月ごろにディーラーで部品交換を行ったが、さらに２年くらい経過したところ再発した。"
243,"2023年03月23日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2014/02","DBA-B21A","デイズルークス","130,000 Km","3B20","乗車装置","中古車購入当時から","集中ドアロックを操作しても運転席のドアロックがかからない。ディーラーでドアロックアクチュエーターの交換が見積もられた。"
244,"2023年03月23日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2015/03","RBA-205242C","Ｃ２００ステーションワゴン","45,700 Km","274","電気装置","２０２３年３月２１日","外３２６９（オルタネータ）のリコールについて対象外とされている車で、オルタネーターの故障により警告灯の点灯や充電不良を起こし、走行不能になった。"
245,"2023年03月23日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2022/09","4AA-MH55S","ワゴンＲ","","R06A-WA05A","動力伝達","","一時停止線で停止後、交差点でさら二次停止しようとする場面で変速機が異常な変速制御をするようで、追突されたかのような強烈な衝撃が発生し、数メートル車が飛び出す。"
246,"2023年03月23日","滋賀県","ＨＰ","ニッサン","2004/09","TA-WFGY61","サファリ","84,900 Km","TB48","その他","２０２１年","燃料メーターが３／４以上の値を示しているにもかかわらず、燃料切れになり信号待ちしている路上でエンストした。"
