番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
667,"2007年09月25日","静岡県","ＨＰ","ニッサン","1999/11","KH-ATWE50","エルグランド","144,000 Km","ZD30DDTi","エンジン","２００７年９月２４日","燃料噴射ポンプの故障により、走行中エンストし、再始動もできなくなった。"
668,"2007年09月25日","新潟県","ＨＰ","ホンダ","2003/03","UA-CL7","アコード","61,635 Km","K20A","制動装置","２００７年９月２２日","サイドブレーキが利かない。"
669,"2007年09月25日","岐阜県","ＨＰ","いすゞ","1998/04","KH-UBS73GW","ビッグホーンプレジール","174,000 Km","4JX1","エンジン","","一般道路を走行中にエンストした。"
670,"2007年09月24日","大阪府","ＨＰ","フォルクスワーゲン","2001/08","GF-6NARC","ポロ","58,280 Km","ARC","動力伝達","２００７年９月４日","クラッチを踏み込んだ時、クラッチワイヤーが切れた。"
671,"2007年09月24日","埼玉県","ＨＰ","ＢＭＷ","2003/06","GH-AV22","","34,000 Km","","電気装置","２００７年９月１日","発電機の不良により、高速道路を走行中にエンストした。"
672,"2007年09月24日","宮城県","ＨＰ","ホンダ","2000/04","GH-RA6","オデッセイ","79,000 Km","F23A","排ｶﾞｽ･騒音","２００７年７月","触媒の破損により、走行中に異音がするようになった。"
673,"2007年09月23日","神奈川県","ＨＰ","メルセデス・ベンツ","2001/03","GF-203035","Ｃ１８０","62,000 Km","111M20","保安灯火","２００７年８月","前側ウィンカーランプ・ソケットの不良で、右側が不点灯になった"
674,"2007年09月23日","東京都","ＨＰ","トヨタ","2003/09","2003","ノア","","","乗車装置","２００７年８月","スライドドアが開かなくなる"
675,"2007年09月22日","神奈川県","ＨＰ","メルセデス・ベンツ","2007/08","169032","Ａ１７０","600 Km","266","エンジン","２００７年８月２６日、２００７年９月８日","停車中にエンストをすることが２回あった。"
676,"2007年09月22日","新潟県","ＨＰ","フォルクスワーゲン","2002/02","GF-3BAMXF","パサート","85,600 Km","","制動装置","２００７年９月１８日","ブレーキパットの摩擦材がバックプレートから剥離した。"
677,"2007年09月22日","大阪府","ＨＰ","トヨタ","2005/10","DBA-NCP81G","ポルテ　ウェルキャブ","20,000 Km","","乗車装置","２００７年７月・８月・９月の３回","サイドアクセスの助手席が車外に出たまま動かなくなる。"
678,"2007年09月22日","秋田県","ＨＰ","トヨタ","1998/03","E-ST210","コロナ　プレミオ","155,561 Km","3S","エンジン","２００７年９月２１日","走行中エンジンが壊れ停止した。"
679,"2007年09月22日","大阪府","ＨＰ","スズキ","2006/07","BC-GY71A","ＧＳＸ１４００","1,570 Km","Y701","保安灯火","","走行中の振動のため、後写鏡が全く見えない。"
680,"2007年09月22日","兵庫県","ＨＰ","ボルボ","2003/07","V70","Ｖ７０","50,000 Km","","エンジン","２００７年９月２１日","燃料ポンプの不良により、エンジン不調が発生。その後停止し、再始動不能になった。"
681,"2007年09月22日","岐阜県","ＨＰ","ジャガー","2003/06","V6-3.0","Ｓタイプ","28,500 Km","GH-J01FC","エンジン","２００７年６月から８月","走行中警告表示とともにエンジンの回転、シフトチェンジが制御不能になった。"
682,"2007年09月21日","愛知県","電話","東急","","重トレ（３軸）","－","","","走行装置","２００３年～２００４年頃","ホイールが破損した。"
683,"2007年09月21日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","1996/08","E-FGDY33","シーマ","119,270 Km","VH41","保安灯火","２００７年９月","ワイパーブレードの不良により、フロントガラスに傷がついた。"
684,"2007年09月21日","奈良県","ﾌﾘｰﾀﾞｲｱﾙ","プジョー","2000/05","GF-T14","２０６","70,000 Km","","保安灯火","２００７年２月","ウインカーのレバースイッチの不良により、誤作動する。"
685,"2007年09月21日","兵庫県","電話","トヨタ","2002/06","TA-ACR30W","エスティマ","60,000 Km","2AZ","エンジン","","エンジンにススが溜まって弁の開閉不能となり、エンストした。"
686,"2007年09月21日","栃木県","ＨＰ","メルセデス・ベンツ","","-","Ｃ２００","","","電気装置","","配線が経年劣化によってボロボロになり、ショートする。"
687,"2007年09月21日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2002/11","LA-RA6","オデッセイ","","","その他","","燃料計の指示誤差が大きく、残量の目安にならない。"
688,"2007年09月21日","神奈川県","ＨＰ","プジョー","2002/05","GF-A206CC","２０６ＣＣ","30,000 Km","NFU","その他","２００７年９月１６日","スピードセンサーの不良により、走行中に速度計と走行距離計が作動しなくなった。"
689,"2007年09月20日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","","GH-DA62W","エブリイ","70,000 Km","K6A","エンジン","２００７年８月","シフトとキーシリンダーの連携部品が破損したため、シフトをＰ位置にしても鍵が抜けなくなった。"
690,"2007年09月20日","大分県","ＦＡＸ","三菱","2003/03","UA-Z25A","コルト","61,480 Km","4G19MIVEC","エンジン","２００７年８月２３日","上り坂で車両追い越し後、アクセルペダルから足を離してもエンジン回転が下がらなかった。"
691,"2007年09月20日","神奈川県","電話","フォルクスワーゲン","","E-70ACU","ヴァナゴン","120,000 Km","ACU","エンジン","","走行中、エンジン回転を落としたときにエンストする。"
692,"2007年09月20日","北海道","ＨＰ","ニッサン","","KD-AVWE50","エルグランド","","QD32","エンジン","２００７年７月","燃料ポンプの不具合により、アイドリングが安定せず、信号待ちで急発進した。"
693,"2007年09月20日","広島県","ＨＰ","プジョー","2004/03","GH-3EHRFN","３０７ＳＷ","76,000 Km","","かじ取り","２００７年８月下旬から９月中旬","パワーステアリングホースからのオイル漏れにより、ハンドルに断続的なアシスト不良が発生した。"
694,"2007年09月20日","茨城県","ＨＰ","ニッサン","1999/10","ATWE50","エルグランド","83,000 Km","ZD30","エンジン","２００７年９月","燃料噴射ポンプの不良により、エンストした。"
695,"2007年09月20日","愛知県","ＨＰ","ホンダ","2000/11","RN3","ストリーム","","","エンジン","２００７年８月","エアークリーナのバルブ不良により、走行中にエンストした。"
696,"2007年09月20日","宮崎県","ＨＰ","いすゞ","1999/08","KY-CYL50V2W","ギガ","906,089 Km","6WA1","制動装置","２００７年７月５日","走行中、ＡＢＳ警告ランプが点灯し、停車後しばらくして後前軸右輪より出火し車両が燃えた。"
697,"2007年09月20日","千葉県","ＨＰ","ボルボ","2001/06","GH-SB5244W","Ｖ７０","48,000 Km","B5244","エンジン","２００７年８月","燃料ポンプの不良により、エンジン回転不安定、及び停止するようになった。"
698,"2007年09月20日","埼玉県","ＨＰ","ＢＭＷ","2001/12","F650GS","Ｆ６５０ＧＳ","21,000 Km","651EA","電気装置","２００７年７月頃","メインキースイッチのハーネス断線により、ハンドルを左に切るとエンストする。"
699,"2007年09月20日","福井県","ＨＰ","ＢＭＷ","2000/05","GF-AL19","","65,000 Km","","保安灯火","２００３年９月、２００５年９月、２００７","パワーウィンドウの開閉不具合が発生した。"
700,"2007年09月20日","岡山県","ＨＰ","ニッサン","1997/10","KD-AVE50","エルグランド","83,689 Km","QD32","エンジン","２００７年６月頃","燃料噴射ポンプの不良により、信号待ちでエンストや、アイドリング不安定となった。"
701,"2007年09月20日","岐阜県","電話","トヨタ","2006/11","DBA-GRS180","クラウン","2,800 Km","4GR","かじ取り","","パワーステアリングの部品の一部が外れたことにより、かじ取りが重くなった。"
702,"2007年09月19日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2002/12","LE-DA63T","キャリイ","110,000 Km","K6A","排ｶﾞｽ･騒音","２００７年９月","排気管の継ぎ目あたりから折損し、排気漏れするようになった。"
703,"2007年09月19日","京都府","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","1999/09","BJFW","ファミリア","70,000 Km","","動力伝達","２００７年９月１５日","変速機の不良により、走行不能になった。"
704,"2007年09月19日","不明","ＨＰ","スズキ","","GH-HT51S","スイフト","46,000 Km","M13A","エンジン","","カムシャフトセンサーの不良により、走行中にエンストする。"
705,"2007年09月19日","愛知県","ＨＰ","三菱","2000/05","GF-N61W","ＲＶＲ","58,000 Km","4G93","車枠・車体","２００７年８月１０日","駐車場でエンジンルームから白煙が出た後炎上した。"
706,"2007年09月19日","秋田県","ＨＰ","ランドローバー","2000/07","GF-LP58D","","149,262 Km","58D","エンジン","２００７年６月８日","駐車中勝手にエンジンが作動した。"
707,"2007年09月19日","福井県","ＨＰ","オペル","2002/02","XG142","ヴィータ","61,000 Km","C14","エンジン","２００７年９月１６日","エンジン部分のピストン部分損傷により、大きな音がして、エンジンがかからなくなった。"
708,"2007年09月19日","千葉県","ＨＰ","スズキ","","HN21","Ｋｅｉ","","K6A","動力伝達","２００７年９月","クラッチワイヤーが切れて、走行不能となった。"
709,"2007年09月19日","大阪府","ＨＰ","トヨタ","1998/12","GF-SV50G","ビスタアルデオ","82,000 Km","3S","エンジン","２００７年８月２５日","走行中にエンジンが破裂し、炎上した。"
710,"2007年09月19日","北海道","電話","トヨタ","2001/10","UA-UZZ40","ソアラ","43,000 Km","","走行装置","","乗り心地が悪い。"
711,"2007年09月19日","大阪府","電話","三菱","","","レグナム","","","燃料装置","","燃料タンクの変形により、燃料漏れが発生した。"
712,"2007年09月18日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","プジョー","2004/06","GH-A307CC","３０７ＣＣ","33,000 Km","-","乗車装置","２００７年５月頃","事故でもないのに運転席サイドエアバッグが展開した。"
713,"2007年09月18日","静岡県","ＨＰ","ルノー","","GH-MF4","メガーヌ","","","電気装置","２００７年９月上旬","バッテリーの不良により、電気系統全般が不調になった。"
714,"2007年09月18日","兵庫県","ＨＰ","ニッサンディーゼル","2002/05","KL-CD48ZWA","ＵＤ","911,637 Km","GE13","エンジン","２００７年９月７日","高速道路を走行中にエンストした。"
715,"2007年09月18日","兵庫県","ＨＰ","トヨタ","2007/07","KDH200V","レジアスエースバン","8,500 Km","2KD","車枠・車体","２００７年８月１１日","車体の左右の高さが違いハンドル操作に影響がある。"
716,"2007年09月18日","栃木県","ＨＰ","ダイハツ","2006/09","","タント","","","保安灯火","２００７年９月１２日","ワイパーモーターの不良により、間欠作動、ミスト機能が使えなくなった。"
717,"2007年09月18日","愛知県","ＨＰ","プジョー","","GH-3EHNFU","３０７スタイルブレイク","","","保安灯火","２００７年春","フロントガラスの２枚合わせ面の内部に気泡が発生した。"
